language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes	parsed_tokens	split
OLD_NORSE	non	bad	1292	bad	ilːr	bad:R	i lː r		i lː r	1	i lː r	test	i lː r	2	i lː r	4	i lː r	2
OLD_NORSE	non	good	1035	good	ɡoːðr	good:B	ɡ oː ð r		ɡ oː ð r	5	ɡ oː ð r	1	ɡ oː ð r	2	ɡ oː ð r	2	ɡ oː ð r	2
OLD_NORSE	non	know	1410	know	ˈviːta	know:F	ˈv iː t a		ˈv iː t a	4	ˈv iː t a	test	ˈv iː t a	4	ˈv iː t a	4	ˈv iː t a	1
OLD_NORSE	non	rightside	1019	rightside	ˈhøːɡri	rightside:M	ˈh øː ɡ r i		ˈh øː ɡ r i	2	ˈh øː ɡ r i	4	ˈh øː ɡ r i	test	ˈh øː ɡ r i	3	ˈh øː ɡ r i	5
OLD_NORSE	non	flower	239	flower	bloːm	flower:B	b l oː m		b l oː m	4	b l oː m	4	b l oː m	test	b l oː m	5	b l oː m	test
OLD_NORSE	non	fruit	1507	fruit	fruktr	fruit:B	f r u k t r		f r u k t r	1	f r u k t r	3	f r u k t r	4
OLD_NORSE	non	rub	1449	rub	ˈɡnuːa	rub:J	ˈɡ n uː a		ˈɡ n uː a	test	ˈɡ n uː a	test	ˈɡ n uː a	5	ˈɡ n uː a	2	ˈɡ n uː a	2
OLD_NORSE	non	bark	1204	bark	bɔrkr	bark:G	b ɔ r k r		b ɔ r k r	3	b ɔ r k r	2	b ɔ r k r	3	b ɔ r k r	5	b ɔ r k r	4
OLD_NORSE	non	year	1226	year	aːr	year:B	aː r		aː r	4	aː r	test	aː r	4	aː r	3	aː r	5
OLD_NORSE	non	new	1231	new	nyːr	new:A	n yː r		n yː r	test	n yː r	2	n yː r	5	n yː r	2	n yː r	4
OLD_NORSE	non	all	98	all	alːɪr	all:A	a lː ɪ r		a lː ɪ r	1	a lː ɪ r	test	a lː ɪ r	2	a lː ɪ r	3	a lː ɪ r	2
OLD_NORSE	non	laugh	1355	laugh	ˈɣlɛja	laugh:B	ˈɣ l ɛ j a		ˈɣ l ɛ j a	1	ˈɣ l ɛ j a	2	ˈɣ l ɛ j a	1	ˈɣ l ɛ j a	2
OLD_NORSE	non	blow	175	blow	ˈblaːsa	blow:A	ˈb l aː s a		ˈb l aː s a	1	ˈb l aː s a	2	ˈb l aː s a	5	ˈb l aː s a	2	ˈb l aː s a	4
OLD_NORSE	non	bird	937	bird	fuɣl	bird:B	f u ɣ l		f u ɣ l	3	f u ɣ l	5	f u ɣ l	2	f u ɣ l	2	f u ɣ l	5
OLD_NORSE	non	liver	1224	liver	lifr	liver:B	l i f r		l i f r	2	l i f r	4	l i f r	3	l i f r	5	l i f r	test
OLD_NORSE	non	small	1246	small	smaːr	small:K	s m aː r		s m aː r	3	s m aː r	1	s m aː r	2	s m aː r	5	s m aː r	test
OLD_NORSE	non	wind	960	wind	vindr	wind:B	v i n d r		v i n d r	test	v i n d r	test	v i n d r	2	v i n d r	3	v i n d r	4
OLD_NORSE	non	full	1429	full	fulːr	full:A	f u lː r		f u lː r	4	f u lː r	2	f u lː r	1	f u lː r	3	f u lː r	1
OLD_NORSE	non	burn	2102	burn	ˈbrenːa	burn:B	ˈb r e nː a		ˈb r e nː a	5	ˈb r e nː a	5	ˈb r e nː a	5	ˈb r e nː a	test	ˈb r e nː a	test
OLD_NORSE	non	lake	624	lake	vatn	lake:H	v a t n		v a t n	test	v a t n	1	v a t n	1
OLD_NORSE	non	smell	1586	smell	ˈlukta	smell:K	ˈl u k t a		ˈl u k t a	test	ˈl u k t a	3	ˈl u k t a	test
OLD_NORSE	non	meat	634	meat	kjɔt	meat:F	k j ɔ t		k j ɔ t	test	k j ɔ t	1
OLD_NORSE	non	fingernail	1258	fingernail	naɣl	fingernail:A	n a ɣ l		n a ɣ l	4	n a ɣ l	3	n a ɣ l	3	n a ɣ l	2	n a ɣ l	3
OLD_NORSE	non	ashes	646	ashes	ˈaska	ashes:A	ˈa s k a		ˈa s k a	3	ˈa s k a	4	ˈa s k a	5	ˈa s k a	1	ˈa s k a	2
OLD_NORSE	non	far	1406	far	ˈfjarːi	far:B	ˈf j a rː i		ˈf j a rː i	test	ˈf j a rː i	5	ˈf j a rː i	2	ˈf j a rː i	5	ˈf j a rː i	2
OLD_NORSE	non	fall	1280	fall	ˈfalːa	fall:B	ˈf a lː a		ˈf a lː a	2	ˈf a lː a	4	ˈf a lː a	test	ˈf a lː a	2	ˈf a lː a	test
OLD_NORSE	non	rope	1218	rope	rɛip	rope:K	r ɛ i p		r ɛ i p	1	r ɛ i p	4	r ɛ i p	2	r ɛ i p	5
OLD_NORSE	non	dull	379	dull	sljoːr	dull:A	s l j oː r		s l j oː r	test	s l j oː r	5	s l j oː r	5	s l j oː r	test
OLD_NORSE	non	dirty	1230	dirty	uːˈɣrɛinː	dirty:Aa	uː ˈɣ r ɛ i nː		uː ˈɣ r ɛ i nː	4	uː ˈɣ r ɛ i nː	3	uː ˈɣ r ɛ i nː	test	uː ˈɣ r ɛ i nː	1
OLD_NORSE	non	heart	1223	heart	ˈɣjarta	heart:J	ˈɣ j a r t a		ˈɣ j a r t a	5	ˈɣ j a r t a	5	ˈɣ j a r t a	1	ˈɣ j a r t a	4	ˈɣ j a r t a	3
OLD_NORSE	non	belly	1251	belly	ˈmaɣi	belly:N	ˈm a ɣ i		ˈm a ɣ i	2	ˈm a ɣ i	2	ˈm a ɣ i	2	ˈm a ɣ i	1	ˈm a ɣ i	3
OLD_NORSE	non	sew	1457	sew	ˈsauma	sew:F	ˈs a u m a		ˈs a u m a	2	ˈs a u m a	1	ˈs a u m a	1	ˈs a u m a	1	ˈs a u m a	3
OLD_NORSE	non	wash	1453	wash	θvaː	wash:J	θ v aː		θ v aː	3	θ v aː	5	θ v aː	test	θ v aː	5
OLD_NORSE	non	sky	1732	sky	ˈhiminː	sky:B	ˈh i m i nː		ˈh i m i nː	test	ˈh i m i nː	2	ˈh i m i nː	1	ˈh i m i nː	5	ˈh i m i nː	3
OLD_NORSE	non	hunt	1435	hunt	ˈvɛiða	hunt:I	ˈv ɛ i ð a		ˈv ɛ i ð a	3	ˈv ɛ i ð a	1	ˈv ɛ i ð a	4
OLD_NORSE	non	foot	1301	foot	foːtr	foot:B	f oː t r		f oː t r	test	f oː t r	5	f oː t r	3	f oː t r	3	f oː t r	1
OLD_NORSE	non	louse	1392	louse	luːs	louse:B	l uː s		l uː s	4	l uː s	5	l uː s	4	l uː s	2	l uː s	2
OLD_NORSE	non	father	1217	father	ˈfaðir	father:A	ˈf a ð i r		ˈf a ð i r	test	ˈf a ð i r	1	ˈf a ð i r	1	ˈf a ð i r	3	ˈf a ð i r	2
